1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-35.87,4.24,5.84,14.77,33.25,28.76,35.35,6.24,38.01,-0.51,static
-35.9,4.27,5.83,14.81,33.24,28.76,35.35,6.21,38.04,-0.55,static
-36.04,4.32,5.72,14.83,33.19,28.77,35.36,6.19,38.07,-0.54,static
-36.13,4.33,5.67,14.89,33.17,28.87,35.36,6.29,38.02,-0.49,static
-36.1,4.35,5.7,14.91,33.19,28.88,35.34,6.32,37.98,-0.51,static
-36.11,4.35,5.69,14.89,33.19,28.88,35.32,6.33,37.96,-0.49,static
-36.16,4.39,5.63,14.92,33.15,28.91,35.3,6.38,37.95,-0.49,static
-36.19,4.4,5.61,14.95,33.13,28.95,35.28,6.42,37.92,-0.49,static
-36.1,4.41,5.65,14.97,33.15,28.99,35.29,6.43,37.89,-0.45,static
-36.06,4.43,5.72,15.02,33.23,29.01,35.33,6.43,37.93,-0.48,static
-35.97,4.38,5.8,14.98,33.27,28.99,35.42,6.41,38.01,-0.45,static
-36.03,4.42,5.77,15.09,33.29,29.12,35.43,6.51,38.02,-0.42,static
-36.02,4.43,5.77,15.11,33.28,29.12,35.45,6.51,38.03,-0.45,static
-35.99,4.45,5.79,15.16,33.29,29.14,35.41,6.49,38.01,-0.43,static
-36.08,4.53,5.74,15.29,33.33,29.26,35.4,6.47,38.03,-0.45,static
-36.17,4.58,5.68,15.44,33.34,29.41,35.4,6.59,38.01,-0.42,static
-36.13,4.46,5.77,15.26,33.4,29.25,35.46,6.47,38.12,-0.44,static
-36.13,4.44,5.81,15.19,33.41,29.15,35.46,6.38,38.16,-0.5,static
-36.16,4.44,5.84,15.15,33.41,29.08,35.44,6.3,38.15,-0.49,static
-36.11,4.43,5.94,15.11,33.43,29.03,35.42,6.22,38.14,-0.52,static
-36.14,4.44,5.93,15.11,33.42,29.07,35.46,6.26,38.15,-0.49,static
-36.22,4.47,5.86,15.18,33.39,29.14,35.43,6.34,38.12,-0.48,static
-36.12,4.48,5.92,15.16,33.38,29.13,35.38,6.34,38.09,-0.52,static
-36.16,4.46,5.91,15.16,33.41,29.09,35.38,6.28,38.09,-0.54,static
-36.16,4.45,5.92,15.15,33.45,29.07,35.38,6.26,38.1,-0.57,static
-36.17,4.43,5.91,15.1,33.45,29.02,35.35,6.2,38.04,-0.61,static
-36.08,4.32,6.01,14.88,33.48,28.82,35.37,6.06,38.07,-0.64,static
-36.16,4.31,5.96,14.79,33.44,28.69,35.31,5.93,38.05,-0.75,static
-36.27,4.3,5.87,14.71,33.35,28.65,35.32,5.93,38.06,-0.73,static
-36.36,4.32,5.8,14.67,33.24,28.62,35.21,5.9,37.98,-0.78,static
-36.41,4.34,5.81,14.67,33.23,28.6,35.21,5.85,37.99,-0.8,static
-36.39,4.35,5.79,14.74,33.21,28.72,35.21,5.98,37.96,-0.75,static
-36.39,4.33,5.75,14.77,33.21,28.8,35.29,6.09,38.01,-0.7,static
-36.41,4.33,5.72,14.78,33.19,28.82,35.28,6.14,37.99,-0.63,static
-36.46,4.39,5.63,14.83,33.17,28.83,35.25,6.13,37.99,-0.68,static
-36.49,4.47,5.59,14.91,33.16,28.82,35.21,6.08,37.97,-0.72,static
-36.45,4.5,5.6,14.95,33.15,28.84,35.21,6.08,37.95,-0.72,static
-36.42,4.47,5.65,14.94,33.2,28.84,35.27,6.1,37.99,-0.69,static
-36.45,4.45,5.59,14.96,33.19,28.91,35.3,6.21,37.98,-0.62,static
-36.36,4.39,5.68,14.85,33.21,28.84,35.33,6.2,38.04,-0.63,static
-36.44,4.43,5.59,14.93,33.2,28.92,35.32,6.23,38.02,-0.62,static
-36.52,4.45,5.54,14.97,33.18,28.93,35.28,6.22,37.97,-0.61,static
-36.55,4.48,5.45,15.1,33.12,29.13,35.24,6.44,37.87,-0.56,static
-36.52,4.45,5.44,15.09,33.09,29.14,35.21,6.48,37.88,-0.49,static
-36.52,4.45,5.4,15.14,33.07,29.23,35.2,6.54,37.86,-0.5,static
-36.5,4.45,5.4,15.19,33.1,29.28,35.22,6.6,37.87,-0.47,static
-36.41,4.47,5.44,15.22,33.13,29.33,35.21,6.64,37.85,-0.43,static
-36.33,4.46,5.52,15.23,33.16,29.33,35.2,6.62,37.83,-0.43,static
-36.26,4.43,5.61,15.15,33.19,29.23,35.2,6.51,37.82,-0.43,static
-36.37,4.44,5.6,15.09,33.19,29.17,35.17,6.46,37.82,-0.45,static
-36.42,4.37,5.55,14.94,33.12,29.06,35.16,6.41,37.82,-0.45,static
-36.49,4.32,5.47,14.83,33.06,29.01,35.13,6.38,37.77,-0.41,static
-36.47,4.3,5.5,14.74,32.99,28.87,35.03,6.26,37.7,-0.47,static
-36.37,4.27,5.56,14.71,33.0,28.81,35.04,6.22,37.69,-0.46,static
-36.39,4.28,5.55,14.68,33.01,28.79,35.08,6.18,37.73,-0.49,static
-36.38,4.3,5.56,14.63,33.01,28.7,35.09,6.09,37.74,-0.56,static
-36.35,4.33,5.62,14.7,33.03,28.73,35.09,6.09,37.73,-0.54,static
-36.33,4.33,5.69,14.71,33.1,28.73,35.13,6.04,37.79,-0.59,static
-36.3,4.33,5.67,14.78,33.14,28.85,35.16,6.16,37.8,-0.53,static
