1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-52.33,23.33,16.24,37.6,156.47,-1.62,153.64,29.08,142.92,37.87,you
-52.24,23.25,16.45,37.73,156.34,-1.83,152.97,28.65,142.14,37.43,you
-52.34,23.15,16.14,36.94,156.72,-0.93,153.34,29.21,142.55,37.87,you
-52.81,23.75,16.07,35.75,156.73,-0.77,153.59,29.21,142.86,37.81,you
-52.74,23.81,16.12,35.63,156.7,-0.79,153.42,29.11,142.79,37.74,you
-52.67,24.11,16.37,35.14,156.49,-0.87,153.24,28.94,142.69,37.62,you
-52.56,24.0,16.29,34.79,156.44,-1.14,153.01,28.6,142.56,37.36,you
-52.63,23.93,16.09,34.46,156.39,-1.51,152.86,28.28,142.44,37.11,you
-52.6,23.93,15.63,34.93,156.65,-1.46,152.93,28.14,142.45,36.8,you
-52.75,24.27,15.64,35.11,156.5,-1.53,152.75,28.07,142.31,36.61,you
-52.6,24.43,15.66,35.13,156.32,-1.52,152.51,27.94,142.14,36.58,you
-52.68,24.65,15.47,35.44,156.34,-1.66,152.39,27.65,142.07,36.37,you
-52.78,24.8,15.48,35.53,156.58,-1.85,152.42,27.25,142.12,35.99,you
-52.83,24.96,15.47,35.71,156.76,-2.15,152.47,26.76,142.15,35.5,you
-52.78,25.12,15.65,35.7,156.72,-2.27,152.45,26.57,142.14,35.26,you
-52.93,25.61,15.85,36.17,156.6,-2.34,152.44,26.35,142.23,35.01,you
-52.72,25.65,16.14,36.02,156.53,-2.6,152.24,26.02,142.03,34.78,you
-52.84,25.43,15.73,35.69,156.97,-2.83,152.41,25.63,142.07,34.36,you
-53.09,26.07,15.82,36.81,156.99,-2.48,153.23,25.96,142.89,34.48,you
-52.83,26.48,16.2,37.08,156.8,-2.65,153.26,25.67,143.05,34.25,you
-52.96,26.83,16.2,37.33,156.89,-2.44,153.62,25.73,143.61,34.41,you
-53.31,27.3,15.94,37.19,157.05,-2.91,153.95,25.27,143.94,34.06,you
