1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
100.77,-22.46,123.9,-70.43,-2.61,-63.3,11.03,-46.74,-4.01,-59.96,how are
100.73,-22.38,123.97,-70.36,-2.52,-63.4,10.82,-46.78,-4.33,-60.0,how are
100.76,-22.48,123.84,-70.38,-2.71,-63.27,10.78,-46.65,-4.26,-59.93,how are
100.9,-22.4,124.2,-70.41,-2.96,-63.34,10.63,-46.81,-4.51,-60.05,how are
100.82,-22.28,124.3,-70.3,-2.83,-63.37,10.88,-46.89,-4.24,-60.16,how are
100.75,-22.32,124.56,-70.27,-2.91,-63.51,10.7,-46.99,-4.41,-60.11,how are
100.86,-22.39,124.63,-70.41,-3.19,-63.5,10.62,-46.98,-4.46,-60.03,how are
100.89,-22.4,124.68,-70.37,-3.25,-63.42,10.65,-46.91,-4.44,-59.98,how are
100.76,-22.35,124.53,-70.19,-3.06,-63.4,10.69,-46.84,-4.43,-59.85,how are
100.79,-22.4,124.57,-70.26,-3.23,-63.36,10.62,-46.82,-4.55,-59.79,how are
100.58,-22.42,124.32,-70.13,-2.7,-63.54,10.81,-46.99,-4.44,-59.94,how are
100.47,-22.49,123.97,-70.08,-2.6,-63.55,10.88,-46.99,-4.52,-59.89,how are
100.5,-22.69,123.66,-70.18,-2.76,-63.42,10.74,-46.99,-4.73,-59.87,how are
100.39,-22.64,123.5,-69.93,-2.32,-63.25,11.0,-46.87,-4.54,-59.86,how are
100.38,-22.66,123.42,-69.98,-2.47,-63.08,11.0,-46.88,-4.47,-59.91,how are
100.32,-22.65,123.15,-69.89,-2.12,-63.08,11.15,-46.92,-4.17,-60.07,how are
100.35,-22.74,123.07,-69.92,-2.24,-63.02,11.2,-46.88,-4.11,-60.03,how are
100.34,-22.76,122.79,-69.94,-2.16,-62.94,11.32,-46.86,-3.96,-60.08,how are
100.48,-22.69,123.04,-69.89,-2.24,-63.07,11.28,-46.87,-4.07,-60.11,how are
100.35,-22.76,122.76,-69.89,-2.25,-63.04,11.23,-46.94,-4.0,-60.22,how are
100.24,-22.75,122.71,-69.88,-2.07,-63.16,11.22,-46.98,-4.13,-60.3,how are
100.23,-22.75,122.6,-69.74,-1.83,-62.94,11.28,-46.66,-4.04,-59.99,how are
