1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-30.33,-31.36,9.67,-66.73,44.57,-58.62,65.4,43.53,71.46,48.61,victory
-29.51,-31.93,8.9,-66.84,44.99,-58.17,64.52,44.16,70.6,49.13,victory
-28.85,-32.33,7.16,-65.41,45.85,-57.92,64.1,44.27,70.02,49.31,victory
-28.61,-32.6,7.29,-66.2,46.94,-57.34,63.67,44.65,69.51,49.66,victory
-28.19,-32.74,7.21,-67.26,49.3,-57.33,63.19,44.82,68.84,49.89,victory
-27.63,-33.02,7.65,-68.12,50.3,-57.47,62.57,44.81,67.98,49.98,victory
-27.38,-33.25,6.45,-68.35,50.74,-57.83,62.18,45.15,67.45,50.42,victory
-27.5,-33.44,5.42,-67.87,50.82,-57.88,62.04,45.39,67.28,50.65,victory
-27.64,-33.27,5.48,-67.55,51.51,-57.42,62.13,45.48,67.29,50.51,victory
-27.73,-33.49,4.93,-67.24,51.21,-57.0,62.31,45.39,67.48,50.3,victory
-27.61,-33.7,4.97,-67.01,51.71,-56.7,62.06,45.09,67.12,50.05,victory
-27.6,-33.9,4.82,-66.71,52.02,-56.27,61.72,45.24,66.83,50.3,victory
-27.73,-33.84,4.48,-66.39,52.3,-56.03,61.97,45.5,67.12,50.58,victory
-27.92,-33.62,4.7,-66.09,52.45,-55.33,62.4,45.45,67.49,50.48,victory
-27.75,-33.44,5.13,-66.18,53.22,-55.39,62.73,45.44,67.7,50.51,victory
-27.66,-33.44,6.01,-66.61,53.65,-55.26,62.65,45.32,67.72,50.46,victory
-27.85,-33.28,6.14,-66.37,53.7,-54.94,62.98,45.52,68.06,50.57,victory
-27.89,-33.2,5.83,-66.25,53.62,-55.05,63.15,45.37,68.19,50.35,victory
-27.79,-33.1,6.02,-65.98,53.92,-54.91,63.49,45.12,68.57,50.02,victory
-27.34,-32.93,7.57,-66.39,54.86,-54.9,63.7,44.88,68.6,49.81,victory
-27.11,-33.12,8.66,-66.45,55.53,-54.42,63.43,44.81,68.24,49.62,victory
-26.59,-33.51,9.54,-66.47,56.46,-54.11,63.1,45.04,67.75,49.8,victory
-26.24,-34.62,9.65,-67.04,56.38,-53.94,61.85,45.11,66.63,50.06,victory
-26.32,-35.87,9.16,-67.34,55.36,-53.82,60.57,45.53,65.63,50.7,victory
-26.83,-36.45,7.77,-67.01,54.16,-53.5,60.25,45.97,65.4,51.21,victory
-27.49,-36.74,6.05,-66.5,52.81,-53.64,60.25,45.88,65.49,51.21,victory
-27.94,-36.99,4.25,-66.4,51.34,-54.06,60.17,45.97,65.53,51.32,victory
-28.35,-36.81,3.21,-66.19,50.68,-54.2,60.48,46.1,65.86,51.45,victory
-28.5,-36.44,2.38,-66.95,50.34,-54.88,60.73,45.97,66.17,51.42,victory
-28.96,-36.08,1.65,-67.09,49.82,-55.49,60.97,45.57,66.45,51.04,victory
-29.3,-35.63,1.22,-66.74,49.1,-55.73,61.38,45.23,66.86,50.64,victory
-29.65,-35.39,0.28,-66.43,48.33,-55.74,61.79,45.24,67.29,50.59,victory
