1 roll,1 pitch,2 roll,2 pitch,3 roll,3 pitch,4 roll,4 pitch,5 roll,5 pitch,result
-69.0,-15.92,27.78,31.24,82.9,50.48,79.93,15.88,66.09,-6.51,love
-68.59,-15.32,28.17,30.99,82.77,50.14,80.02,15.7,66.32,-6.42,love
-69.07,-14.86,28.52,30.63,82.97,49.74,80.03,15.3,66.57,-6.7,love
-69.52,-14.77,28.64,30.35,83.13,49.45,79.99,15.02,66.61,-6.92,love
-69.59,-14.87,28.5,30.48,83.03,49.44,79.93,14.91,66.55,-7.03,love
-69.68,-14.9,28.44,30.62,83.1,49.53,79.91,14.91,66.59,-7.07,love
-69.64,-15.3,28.42,30.59,83.04,49.71,79.87,15.07,66.45,-6.91,love
-69.37,-15.6,28.28,30.69,82.97,50.02,79.9,15.32,66.32,-6.65,love
-68.91,-15.73,28.36,30.59,82.78,50.18,79.96,15.65,66.25,-6.29,love
-68.35,-15.59,28.45,30.4,82.47,50.1,79.95,15.79,66.29,-6.07,love
-68.04,-15.11,28.66,30.05,82.21,49.73,79.87,15.68,66.43,-6.06,love
-68.07,-14.43,29.12,29.8,82.35,49.2,79.9,15.28,66.65,-6.33,love
-68.27,-13.92,29.31,29.87,82.5,48.81,79.87,14.9,66.77,-6.6,love
-68.96,-13.79,29.29,29.75,82.87,48.47,79.95,14.44,66.85,-7.17,love
-69.25,-14.02,29.1,29.95,83.06,48.61,79.98,14.32,66.75,-7.44,love
-69.37,-14.47,28.87,30.18,83.12,48.9,79.98,14.48,66.63,-7.42,love
-69.17,-14.59,28.74,30.18,82.98,49.0,79.97,14.64,66.59,-7.34,love
-68.8,-14.43,28.73,30.17,82.79,48.91,80.06,14.56,66.71,-7.33,love
-68.74,-14.36,28.8,30.1,82.78,48.84,80.12,14.52,66.91,-7.33,love
-68.97,-14.07,28.8,30.33,82.95,48.94,80.08,14.63,66.87,-7.28,love
-69.06,-14.27,28.77,30.26,82.97,48.86,80.04,14.33,66.84,-7.63,love
-68.98,-14.43,28.74,30.45,82.95,49.05,79.9,14.56,66.66,-7.47,love
-68.94,-14.56,28.76,30.6,83.04,49.21,79.9,14.77,66.6,-7.33,love
-68.6,-14.52,28.94,30.74,83.13,49.36,80.13,14.84,66.65,-7.21,love
-68.51,-14.49,28.96,30.6,83.08,49.38,80.11,14.89,66.64,-7.15,love
-68.35,-14.43,28.81,30.32,82.73,49.21,79.95,14.77,66.71,-7.19,love
-68.39,-14.24,28.85,29.94,82.63,48.77,79.88,14.48,66.87,-7.39,love
-68.71,-14.05,28.84,29.85,82.89,48.67,79.82,14.35,66.89,-7.53,love
-69.26,-14.23,28.77,30.12,83.16,48.68,79.91,14.16,66.85,-7.84,love
-69.31,-14.45,28.61,30.36,83.35,48.86,79.99,14.24,66.67,-7.94,love
-69.22,-15.12,28.32,30.44,83.17,49.23,79.96,14.56,66.42,-7.75,love
-68.63,-15.65,27.92,30.77,82.92,49.62,79.93,15.18,66.3,-7.23,love
-68.21,-15.83,27.95,30.58,82.43,49.9,79.81,15.69,66.21,-6.72,love
-67.72,-15.42,28.2,30.51,82.08,49.94,79.76,15.89,66.27,-6.41,love
-67.74,-15.0,28.44,30.67,82.03,49.81,79.8,15.79,66.46,-6.43,love
-67.66,-14.51,28.73,30.43,82.07,49.44,79.73,15.42,66.69,-6.59,love
-68.08,-14.23,28.87,30.43,82.28,49.23,79.81,15.07,66.84,-6.94,love
-68.34,-14.28,29.0,30.35,82.45,49.09,79.78,14.84,66.8,-7.18,love
-68.6,-14.42,29.12,30.3,82.64,49.08,79.83,14.71,66.78,-7.35,love
-68.69,-14.73,29.01,30.32,82.81,49.12,79.9,14.78,66.6,-7.31,love
-68.71,-15.16,28.84,30.37,82.79,49.31,79.99,14.85,66.52,-7.28,love
-68.43,-15.45,28.88,30.43,82.66,49.49,80.07,15.23,66.5,-6.89,love
-68.29,-15.38,28.9,30.56,82.68,49.7,80.15,15.38,66.49,-6.68,love
-67.93,-15.08,29.07,30.3,82.59,49.38,80.14,15.21,66.61,-6.74,love
-67.96,-14.82,29.17,30.08,82.55,49.02,80.09,14.89,66.71,-6.95,love
-68.35,-14.62,29.09,30.11,82.76,48.87,80.06,14.58,66.81,-7.31,love
-68.97,-14.66,29.07,30.19,83.11,48.82,80.12,14.33,66.77,-7.68,love
-69.4,-14.96,28.9,30.5,83.35,49.06,80.21,14.37,66.58,-7.82,love
-69.37,-15.35,28.61,30.65,83.36,49.33,80.18,14.45,66.35,-7.85,love
-68.99,-15.65,28.48,30.79,83.13,49.63,80.18,14.78,66.21,-7.55,love
-68.58,-15.87,28.39,30.71,82.75,49.83,80.13,15.24,66.21,-7.13,love
-67.92,-15.69,28.6,30.59,82.5,49.74,80.05,15.59,66.31,-6.68,love
-68.01,-15.32,28.97,30.29,82.72,49.22,80.1,15.14,66.53,-6.94,love
-68.47,-14.96,28.96,30.32,82.97,49.01,80.15,14.74,66.63,-7.39,love
-68.96,-14.87,28.84,30.49,83.02,49.04,80.12,14.54,66.65,-7.65,love
-69.53,-15.0,28.67,30.63,83.2,49.16,80.11,14.31,66.61,-7.98,love
-69.58,-15.2,28.6,30.84,83.36,49.43,80.25,14.39,66.51,-7.97,love
-69.36,-15.42,28.34,30.9,83.21,49.76,80.28,14.66,66.47,-7.71,love
-69.1,-15.63,28.21,30.58,82.85,49.86,80.16,14.87,66.37,-7.48,love
-68.79,-15.67,28.28,30.16,82.59,49.64,80.09,14.94,66.53,-7.28,love
-68.78,-15.28,28.46,29.99,82.47,49.29,79.93,14.84,66.7,-7.28,love
-68.85,-14.81,28.67,30.18,82.71,48.99,79.92,14.5,66.86,-7.58,love
-69.24,-14.79,28.78,30.45,83.07,49.16,80.04,14.43,66.75,-7.72,love
-69.24,-15.39,28.66,30.53,83.11,49.46,80.18,14.66,66.65,-7.56,love
-68.89,-15.86,28.28,30.68,82.91,49.89,80.16,15.08,66.49,-7.18,love
-68.47,-16.07,28.05,30.54,82.43,50.12,80.0,15.47,66.43,-6.82,love
-68.07,-15.94,28.16,30.28,82.05,49.97,79.82,15.59,66.56,-6.61,love
-68.19,-15.51,28.43,30.28,82.12,49.78,79.75,15.61,66.68,-6.61,love
-68.35,-15.28,28.68,30.3,82.39,49.53,79.76,15.33,66.74,-6.86,love
